tconst,score,focus
tt2304933,594.0,rating
tt0397044,148.0,rating
tt0044860,19.0,rating
tt0159277,95.0,rating
tt0397065,325.0,rating
tt0159290,4.0,rating
tt0110051,39.0,rating
tt6893370,3.0,rating
tt0110052,227.0,rating
tt0024448,25.0,rating
tt1158933,26.0,rating
tt0044861,17.0,rating
tt3316406,21.0,rating
tt1620907,24.0,rating
tt0110053,25.0,rating
tt6894872,38.0,rating
tt1620933,226.0,rating
tt4912622,5.0,rating
tt2304953,467.0,rating
tt0159291,170.0,rating
tt2305003,0.0,rating
tt0265533,0.0,rating
tt1158934,0.0,rating
tt0093405,51.0,rating
tt0780049,14.0,rating
tt1158936,41.0,rating
tt0110054,74.0,rating
tt4912834,9.0,rating
tt2305051,495.0,rating
tt4912910,1519.0,rating
tt1620935,651.0,rating
tt0265548,2.0,rating
tt0074130,19.0,rating
tt6895284,18.0,rating
tt0159364,53.0,rating
tt0024450,12.0,rating
tt0057941,64.0,rating
tt0110061,35.0,rating
tt3316960,485.0,rating
tt4913966,187.0,rating
tt0397078,318.0,rating
tt0265581,87.0,rating
tt0397101,418.0,rating
tt2305114,0.0,rating
tt6895746,24.0,rating
tt0044863,22.0,rating
tt0044864,25.0,rating
tt0044871,42.0,rating
tt0093407,527.0,rating
tt0044872,9.0,rating
tt0780052,4.0,rating
tt0093409,631.0,rating
tt1159223,3.0,rating
tt0074137,84.0,rating
tt2305326,54.0,rating
tt3317158,1.0,rating
tt1159231,10.0,rating
tt0265587,0.0,rating
tt4914580,145.0,rating
tt6896536,39.0,rating
tt4915318,20.0,rating
tt0265591,115.0,rating
tt0024453,38.0,rating
tt1620981,723.0,rating
tt3317208,410.0,rating
tt2306342,10.0,rating
tt0074141,1.0,rating
tt3317234,272.0,rating
tt0110064,27.0,rating
tt0044881,4.0,rating
tt0159373,12.0,rating
tt0780061,8.0,rating
tt0024455,6.0,rating
tt1621014,0.0,rating
tt0074142,3.0,rating
tt0044883,3.0,rating
tt0159379,36.0,rating
tt3317282,1.0,rating
tt6898162,5.0,rating
tt0093411,11.0,rating
tt0397105,16.0,rating
tt0057952,44.0,rating
tt0265602,36.0,rating
tt0093412,169.0,rating
tt2306441,0.0,rating
tt0780076,6.0,rating
tt0093415,419.0,rating
tt0159382,308.0,rating
tt1159502,4.0,rating
tt3317762,3.0,rating
tt0044884,16.0,rating
tt4915672,80.0,rating
tt3317874,50.0,rating
tt0780087,3.0,rating
tt0074146,9.0,rating
tt0024470,0.0,rating
tt0110066,153.0,rating
tt0159396,29.0,rating
tt0397229,8.0,rating
tt0074147,121.0,rating
tt0265611,10.0,rating
tt6899068,11.0,rating
tt0057954,30.0,rating
tt0057962,10.0,rating
tt0159401,377.0,rating
tt0780100,1.0,rating
tt0265625,99.0,rating
tt1159634,2.0,rating
tt0110071,25.0,rating
tt0397303,2.0,rating
tt2306707,0.0,rating
tt0024471,14.0,rating
tt0044888,33.0,rating
tt2306783,10.0,rating
tt0159404,2.0,rating
tt0110073,14.0,rating
tt3318750,342.0,rating
tt0024473,31.0,rating
tt0074148,0.0,rating
tt1621039,409.0,rating
tt0024475,23.0,rating
tt0780116,0.0,rating
tt2306786,1.0,rating
tt1159705,2.0,rating
tt0024476,14.0,rating
tt4916048,7.0,rating
tt0057963,20.0,rating
tt2306814,0.0,rating
tt0024480,13.0,rating
tt3319018,14.0,rating
tt2306836,3.0,rating
tt1159721,94.0,rating
tt0044891,4.0,rating
tt6899238,1.0,rating
tt0093416,16.0,rating
tt0044893,33.0,rating
tt4916176,4.0,rating
tt0110074,862.0,rating
tt0044896,40.0,rating
tt3319070,0.0,rating
tt0110076,45.0,rating
tt0397313,367.0,rating
tt0057964,11.0,rating
tt0074152,59.0,rating
tt6899268,8.0,rating
tt0057965,17.0,rating
tt4916534,8.0,rating
tt0780123,4.0,rating
tt3319248,1.0,rating
tt1159914,16.0,rating
tt0780131,5.0,rating
tt0110080,4.0,rating
tt0024481,21.0,rating
tt0044900,44.0,rating
tt0044903,18.0,rating
tt3319730,544.0,rating
tt0074153,19.0,rating
tt0397317,12.0,rating
tt3319920,1094.0,rating
tt6900380,37.0,rating
tt0093418,134.0,rating
tt1621045,400.0,rating
tt0265632,45.0,rating
tt0780134,25.0,rating
tt3320232,1.0,rating
tt0074156,324.0,rating
tt0074157,25.0,rating
tt6900448,251.0,rating
tt0044905,12.0,rating
tt0044907,38.0,rating
tt0093419,2.0,rating
tt0265651,318.0,rating
tt4916630,792.0,rating
tt0159421,82.0,rating
tt0780167,3.0,rating
tt0057974,5.0,rating
tt0110083,3.0,rating
tt0780180,21.0,rating
tt0057977,4.0,rating
tt2308260,201.0,rating
tt0397355,5.0,rating
tt0110091,19.0,rating
tt1159922,189.0,rating
tt4916744,8.0,rating
tt0044908,5.0,rating
tt1621046,611.0,rating
tt0159432,15.0,rating
tt6900584,0.0,rating
tt0265662,354.0,rating
tt0024484,7.0,rating
tt0024496,37.0,rating
tt0074161,6.0,rating
tt3320500,6.0,rating
tt0110093,424.0,rating
tt0780461,0.0,rating
tt0074168,4.0,rating
tt3320542,40.0,rating
tt0110097,727.0,rating
tt0074170,4.0,rating
tt0110099,388.0,rating
tt4917224,191.0,rating
tt0057984,10.0,rating
tt2308583,4.0,rating
tt0044913,7.0,rating
tt0074173,87.0,rating
tt0093424,240.0,rating
tt0044916,107.0,rating
tt0265666,971.0,rating
tt0044918,10.0,rating
tt0397401,205.0,rating
tt0024500,11.0,rating
tt1621201,1.0,rating
tt3320578,25.0,rating
tt6901252,32.0,rating
tt0110101,7.0,rating
tt0057985,62.0,rating
tt1159926,104.0,rating
tt0159443,18.0,rating
tt0074174,137.0,rating
tt0093426,20.0,rating
tt0397405,6.0,rating
tt0265690,12.0,rating
tt2308606,33.0,rating
tt1159985,7.0,rating
tt0024501,15.0,rating
tt0057986,7.0,rating
tt1621418,20.0,rating
tt1621424,5.0,rating
tt1621426,71.0,rating
tt0093428,250.0,rating
tt0265691,2.0,rating
tt0057988,9.0,rating
tt0044925,7.0,rating
tt0024506,21.0,rating
tt1160004,2.0,rating
tt4917622,8.0,rating
tt6902000,0.0,rating
tt0110105,15.0,rating
tt0024507,16.0,rating
tt0110108,3.0,rating
tt0397419,3.0,rating
tt0159446,19.0,rating
tt0397431,1.0,rating
tt0074176,16.0,rating
tt0044926,34.0,rating
tt0074179,4.0,rating
tt0093429,0.0,rating
tt0044928,38.0,rating
tt0159472,1.0,rating
tt0780486,90.0,rating
tt0159485,22.0,rating
tt6902676,686.0,rating
tt3321300,104.0,rating
tt3321428,127.0,rating
tt0265709,230.0,rating
tt1160012,23.0,rating
tt0074184,35.0,rating
tt0057991,8.0,rating
tt0780492,100.0,rating
tt0024514,6.0,rating
tt0093431,106.0,rating
tt0093435,28.0,rating
tt3321470,11.0,rating
tt4917700,3.0,rating
tt2308682,13.0,rating
tt0265713,186.0,rating
tt0265730,17.0,rating
tt1621432,31.0,rating
tt0265739,19.0,rating
tt0057993,10.0,rating
tt0057997,34.0,rating
tt0159507,0.0,rating
tt0397436,1.0,rating
tt0057999,41.0,rating
tt0044931,12.0,rating
tt1160015,4.0,rating
tt6902696,429.0,rating
tt0159508,35.0,rating
tt0093437,466.0,rating
tt0044932,3.0,rating
tt1160022,13.0,rating
tt0110115,197.0,rating
tt3322364,1045.0,rating
tt0044936,19.0,rating
tt0110116,368.0,rating
tt0044937,50.0,rating
tt0780500,74.0,rating
tt0397443,4.0,rating
tt0044938,55.0,rating
tt0780503,18.0,rating
tt2308711,0.0,rating
tt6902722,1.0,rating
tt6903084,8.0,rating
tt0044939,15.0,rating
tt0265787,0.0,rating
tt6903200,5.0,rating
tt0058000,3.0,rating
tt1621446,16.0,rating
tt0074189,20.0,rating
tt0265803,12.0,rating
tt0024524,13.0,rating
tt2308725,73.0,rating
tt0044940,11.0,rating
tt1621641,1.0,rating
tt0058001,16.0,rating
tt4917856,5.0,rating
tt0074190,14.0,rating
tt0110117,25.0,rating
tt2308745,50.0,rating
tt1160023,1.0,rating
tt0397493,2.0,rating
tt0780504,1638.0,rating
tt2308773,50.0,rating
tt0024537,33.0,rating
tt0058003,138.0,rating
tt0110118,47.0,rating
tt1160026,2.0,rating
tt3322420,213.0,rating
tt0780506,1.0,rating
tt6903440,82.0,rating
tt0265808,314.0,rating
tt0397530,119.0,rating
tt0044941,49.0,rating
tt4917862,6.0,rating
tt6903980,4.0,rating
tt0074195,0.0,rating
tt1621642,8.0,rating
tt2308797,5.0,rating
tt0780511,518.0,rating
tt3322506,8.0,rating
tt0265825,3.0,rating
tt0058006,16.0,rating
tt0397535,973.0,rating
tt0024538,21.0,rating
tt6904062,16.0,rating
tt0110123,100.0,rating
tt1160027,12.0,rating
tt0074196,3.0,rating
tt0265828,0.0,rating
tt1621766,4.0,rating
tt0044942,24.0,rating
tt0110125,51.0,rating
tt0044952,5.0,rating
tt6904262,10.0,rating
tt0397537,126.0,rating
tt0265843,9.0,rating
tt0093443,43.0,rating
tt0058007,88.0,rating
tt0265848,5.0,rating
tt0058011,31.0,rating
tt3322814,2.0,rating
tt0058017,14.0,rating
tt1160315,9.0,rating
tt0265859,129.0,rating
tt4919066,10.0,rating
tt2308860,8.0,rating
tt0024539,7.0,rating
tt0780516,280.0,rating
tt1621780,8.0,rating
tt1160317,4.0,rating
tt0044953,155.0,rating
tt1160328,9.0,rating
tt6904272,22.0,rating
tt0044954,25.0,rating
tt4919240,31.0,rating
tt4919484,129.0,rating
tt0397551,6.0,rating
tt1160368,177.0,rating
tt6904340,1.0,rating
tt0074205,80.0,rating
tt0110134,7.0,rating
tt1621782,7.0,rating
tt0044962,9.0,rating
tt1160369,2.0,rating
tt0024548,28.0,rating
tt1621830,79.0,rating
tt0159509,34.0,rating
tt2309021,135.0,rating
tt1621983,10.0,rating
tt4919766,0.0,rating
tt0397557,2.0,rating
tt0265864,13.0,rating
tt0780521,551.0,rating
tt4920130,14.0,rating
tt0058018,14.0,rating
tt0024549,4.0,rating
tt6905402,96.0,rating
tt3322892,42.0,rating
tt0397582,33.0,rating
tt0110136,36.0,rating
tt1160374,3.0,rating
tt6905442,42.0,rating
tt0074207,309.0,rating
tt3322898,1.0,rating
tt0024553,24.0,rating
tt2309048,4.0,rating
tt0397614,8.0,rating
tt1160524,29.0,rating
tt0265928,3.0,rating
tt0265930,96.0,rating
tt0058019,68.0,rating
tt1621994,19.0,rating
tt0159510,8.0,rating
tt0780530,63.0,rating
tt0780534,298.0,rating
tt6905696,656.0,rating
tt3322940,313.0,rating
tt0397636,1.0,rating
tt2309224,39.0,rating
tt0265932,25.0,rating
tt0074209,23.0,rating
tt0024554,4.0,rating
tt6907054,16.0,rating
tt0780536,1287.0,rating
tt0024559,6.0,rating
tt0024560,24.0,rating
tt0044963,46.0,rating
tt1622547,789.0,rating
tt0110137,67.0,rating
tt0110138,47.0,rating
tt0397657,1.0,rating
tt3323318,2.0,rating
tt2309260,51.0,rating
tt0044967,11.0,rating
tt3323588,0.0,rating
tt0780548,298.0,rating
tt0058021,6.0,rating
tt0110140,10.0,rating
tt6907804,7.0,rating
tt0058022,25.0,rating
tt0397679,0.0,rating
tt0024561,10.0,rating
tt0265944,21.0,rating
tt2309600,27.0,rating
tt2309722,2.0,rating
tt2309764,46.0,rating
tt2309941,2.0,rating
tt1160525,37.0,rating
tt0044969,3.0,rating
tt0397692,11.0,rating
tt0110141,0.0,rating
tt0266013,30.0,rating
tt0044970,32.0,rating
tt0159529,0.0,rating
tt2309961,170.0,rating
tt0074210,2.0,rating
tt1622961,1.0,rating
tt4920274,235.0,rating
tt0780567,391.0,rating
tt0780568,139.0,rating
tt3323920,6.0,rating
tt0266017,5.0,rating
tt0074211,6.0,rating
tt2309987,10.0,rating
tt6908274,209.0,rating
tt0093447,1.0,rating
tt0159542,34.0,rating
tt0110146,150.0,rating
tt2309999,0.0,rating
tt0780571,418.0,rating
tt0266041,5.0,rating
tt2310003,4.0,rating
tt0110148,1430.0,rating
tt1622979,302.0,rating
tt1160539,6.0,rating
tt0266048,24.0,rating
tt6908536,15.0,rating
tt0397742,13.0,rating
tt4920312,13.0,rating
tt0058024,1.0,rating
tt0024570,64.0,rating
tt1160629,22.0,rating
tt0024590,14.0,rating
tt2310109,254.0,rating
tt0044974,2.0,rating
tt0044977,3.0,rating
tt0780583,22.0,rating
tt0044981,37.0,rating
tt0397753,125.0,rating
tt1160709,2.0,rating
tt0110153,2.0,rating
tt1622991,71.0,rating
tt6908760,9.0,rating
tt0044982,32.0,rating
tt0266057,123.0,rating
tt6909846,28.0,rating
tt4921338,0.0,rating
tt0266067,41.0,rating
tt0024592,13.0,rating
tt4921370,140.0,rating
tt0074213,17.0,rating
tt1160907,0.0,rating
tt0024593,77.0,rating
tt0024594,7.0,rating
tt0044985,7.0,rating
tt0024598,33.0,rating
tt0093453,57.0,rating
tt2310332,3298.0,rating
tt6910006,300.0,rating
tt0093454,1.0,rating
tt0397857,2.0,rating
tt0044986,27.0,rating
tt0110157,372.0,rating
tt0024600,54.0,rating
tt0397882,23.0,rating
tt0266078,1.0,rating
tt0074220,49.0,rating
tt0266079,3.0,rating
tt0159568,11.0,rating
tt0058029,0.0,rating
tt0074222,7.0,rating
tt3324286,10.0,rating
tt1160996,343.0,rating
tt0074225,46.0,rating
tt0266260,20.0,rating
tt0093456,0.0,rating
tt4922008,0.0,rating
tt0266288,5.0,rating
tt2310792,347.0,rating
tt0058037,1.0,rating
tt1623280,683.0,rating
tt0044987,10.0,rating
tt0159601,1.0,rating
tt0044988,0.0,rating
tt0058038,4.0,rating
tt1161016,4.0,rating
tt4922028,12.0,rating
tt3324494,22.0,rating
tt0093458,4.0,rating
tt0074228,23.0,rating
tt3324612,2.0,rating
tt0266308,348.0,rating
tt0159603,7.0,rating
tt4922524,22.0,rating
tt1161064,63.0,rating
tt0044997,15.0,rating
tt3324702,0.0,rating
tt0159611,8.0,rating
tt0397892,1203.0,rating
tt1623288,955.0,rating
tt0110168,281.0,rating
tt2310958,0.0,rating
tt0024601,21.0,rating
tt0024605,5.0,rating
tt0024609,11.0,rating
tt0159693,89.0,rating
tt0780587,6.0,rating
tt1623660,1.0,rating
tt0074230,10.0,rating
tt0074231,12.0,rating
tt2310964,1.0,rating
tt0093460,4.0,rating
tt0058043,1.0,rating
tt0058050,9.0,rating
tt0045002,78.0,rating
tt4922674,33.0,rating
tt0045003,27.0,rating
tt0159696,49.0,rating
tt0058056,12.0,rating
tt0045004,30.0,rating
tt0398017,624.0,rating
tt0074235,178.0,rating
tt4922678,12.0,rating
tt0780591,0.0,rating
tt3324810,0.0,rating
tt0110169,38.0,rating
tt0266333,4.0,rating
tt0093464,0.0,rating
tt0398021,66.0,rating
tt0074237,1.0,rating
tt0159703,2.0,rating
tt1161404,17.0,rating
tt4922692,27.0,rating
tt0159730,42.0,rating
tt4922694,11.0,rating
tt0058060,40.0,rating
tt2311182,103.0,rating
tt0045005,37.0,rating
tt2311278,4.0,rating
tt0045009,15.0,rating
tt0398027,987.0,rating
tt0074238,22.0,rating
tt0110170,8.0,rating
tt3324852,0.0,rating
tt0780595,142.0,rating
tt0058062,1.0,rating
tt0058063,1.0,rating
tt4922810,2.0,rating
tt0398029,47.0,rating
tt0024616,11.0,rating
tt0093466,4.0,rating
tt0058067,4.0,rating
tt0093467,193.0,rating
tt0024617,30.0,rating
tt1161405,0.0,rating
tt0110171,24.0,rating
tt2311348,39.0,rating
tt0045012,50.0,rating
tt3325098,0.0,rating
tt0074247,0.0,rating
tt6910020,96.0,rating
tt0266381,4.0,rating
tt0058075,45.0,rating
tt0045015,1.0,rating
tt0398033,15.0,rating
tt1623745,262.0,rating
tt1161408,35.0,rating
tt4923042,1.0,rating
tt0045016,35.0,rating
tt0780606,5.0,rating
tt0024620,33.0,rating
tt0266391,287.0,rating
tt0074251,17.0,rating
tt1623753,6.0,rating
tt6910380,0.0,rating
tt0093468,5.0,rating
tt4923200,3.0,rating
tt0074252,53.0,rating
tt0780607,66.0,rating
tt0398037,5.0,rating
tt6910730,0.0,rating
tt0024625,40.0,rating
tt0074253,4.0,rating
tt2311428,13.0,rating
tt6911418,0.0,rating
tt0780608,375.0,rating
tt0110177,24.0,rating
tt1161418,348.0,rating
tt0398045,6.0,rating
tt0093474,13.0,rating
tt0266408,25.0,rating
tt0159784,99.0,rating
tt0780621,78.0,rating
tt0780622,107.0,rating
tt0024628,0.0,rating
tt3326096,30.0,rating
tt0024631,8.0,rating
tt0780625,2.0,rating
tt2311526,17.0,rating
tt1161443,7.0,rating
tt0024633,21.0,rating
tt0074254,150.0,rating
tt0093475,7.0,rating
tt0074256,392.0,rating
tt0398075,5.0,rating
tt0110186,225.0,rating
tt1161444,5.0,rating
tt0266437,9.0,rating
tt0780645,8.0,rating
tt0045027,0.0,rating
tt0266439,12.0,rating
tt0045029,31.0,rating
tt3326350,2.0,rating
tt2311530,21.0,rating
tt6911608,508.0,rating
tt1623759,14.0,rating
tt6912552,3.0,rating
tt0110189,253.0,rating
tt0058083,313.0,rating
tt3326880,80.0,rating
tt0110197,490.0,rating
tt0074258,85.0,rating
tt0110198,19.0,rating
tt0045030,21.0,rating
tt4924082,3.0,rating
tt0780650,37.0,rating
tt2311776,77.0,rating
tt0110200,87.0,rating
tt0266441,2.0,rating
tt4924632,0.0,rating
tt0398198,2.0,rating
tt0074259,4.0,rating
tt0045034,22.0,rating
tt2311822,4.0,rating
tt0093476,144.0,rating
tt0780653,879.0,rating
tt2311912,0.0,rating
tt0024641,4.0,rating
tt3327624,44.0,rating
tt0024645,25.0,rating
tt1623765,4.0,rating
tt0266452,1147.0,rating
tt0045039,24.0,rating
tt0110201,26.0,rating
tt0045041,12.0,rating
tt0266464,4.0,rating
tt0045049,58.0,rating
tt0159833,0.0,rating
tt2311948,118.0,rating
tt6913168,158.0,rating
tt6914122,262.0,rating
tt0045053,48.0,rating
tt0058085,118.0,rating
tt1623772,9.0,rating
tt3328442,112.0,rating
tt11614472,7.0,rating
tt0093477,92.0,rating
tt4924942,42.0,rating
tt0110202,9.0,rating
tt0074260,11.0,rating
tt0058088,12.0,rating
tt0159948,0.0,rating
tt0024647,17.0,rating
tt6914542,85.0,rating
tt0058089,20.0,rating
tt6915176,5.0,rating
tt1161449,9.0,rating
tt0398212,2.0,rating
tt0266465,691.0,rating
tt0024656,6.0,rating
tt4925292,746.0,rating
tt0110207,23.0,rating
tt0110212,218.0,rating
tt0045054,7.0,rating
tt1161450,28.0,rating
tt0266486,3.0,rating
tt0045056,131.0,rating
tt0159995,288.0,rating
tt0045061,56.0,rating
tt0781332,42.0,rating
tt0093481,22.0,rating
tt0045064,1.0,rating
tt2312184,37.0,rating
tt0058090,0.0,rating
tt2312262,12.0,rating
tt0024663,12.0,rating
tt3328716,196.0,rating
tt1161457,0.0,rating
tt0781359,0.0,rating
tt0058091,111.0,rating
tt0024664,14.0,rating
tt11614912,32.0,rating
tt0093483,34.0,rating
tt0110213,296.0,rating
tt0045066,3.0,rating
tt0266489,512.0,rating
tt2312322,0.0,rating
tt0110214,6.0,rating
tt1623780,0.0,rating
tt0024668,20.0,rating
tt0160009,119.0,rating
tt0781360,37.0,rating
tt4925340,2.0,rating
tt3328720,9.0,rating
tt0045067,12.0,rating
tt0398237,11.0,rating
tt0110215,15.0,rating
tt6915208,4.0,rating
tt11616036,2.0,rating
tt6915596,10.0,rating
tt0074268,13.0,rating
tt0058092,65.0,rating
tt2312390,6.0,rating
tt4926026,5.0,rating
tt0160016,10.0,rating
tt0398238,1.0,rating
tt0110216,508.0,rating
tt3328762,1.0,rating
tt0074273,5.0,rating
tt0045072,26.0,rating
tt0093489,426.0,rating
tt0024672,5.0,rating
tt0781392,1.0,rating
tt0024674,5.0,rating
tt0058095,14.0,rating
tt0058100,31.0,rating
tt1623788,189.0,rating
tt1624376,17.0,rating
tt2312718,697.0,rating
tt0093491,0.0,rating
tt0074279,167.0,rating
tt0266527,0.0,rating
tt6916348,91.0,rating
tt0110222,78.0,rating
tt1624391,0.0,rating
tt0024675,24.0,rating
tt0045073,26.0,rating
tt0093493,110.0,rating
tt1624408,12.0,rating
tt0058101,7.0,rating
tt0024676,16.0,rating
tt0074281,49.0,rating
tt0058104,52.0,rating
tt0024679,4.0,rating
tt4926538,6.0,rating
tt2312890,158.0,rating
tt3328924,16.0,rating
tt0024684,26.0,rating
tt0781429,46.0,rating
tt0398340,72.0,rating
tt0781435,11.0,rating
tt0074284,24.0,rating
tt2313112,6.0,rating
tt1624426,253.0,rating
tt0093502,22.0,rating
tt2313189,8.0,rating
tt1161646,2.0,rating
tt0110223,45.0,rating
tt3328936,0.0,rating
tt11617052,43.0,rating
tt0024685,11.0,rating
tt4926822,31.0,rating
tt0074285,483.0,rating
tt1161732,0.0,rating
tt11617492,2.0,rating
tt4927574,15.0,rating
tt0074286,16.0,rating
tt1624996,56.0,rating
tt0781511,18.0,rating
tt11618536,85.0,rating
tt0110227,1.0,rating
tt6916362,72.0,rating
tt0074287,16.0,rating
tt3329226,3.0,rating
tt0110242,1.0,rating
tt2313311,0.0,rating
tt0110246,14.0,rating
tt0045079,1.0,rating
tt2313780,0.0,rating
tt4927652,2.0,rating
tt0398373,6.0,rating
tt0160110,1.0,rating
tt0398375,881.0,rating
tt0074290,39.0,rating
tt0093504,22.0,rating
tt3329246,29.0,rating
tt0024696,21.0,rating
tt0024701,15.0,rating
tt0058105,281.0,rating
tt0110252,1.0,rating
tt6916502,73.0,rating
tt0781599,3.0,rating
tt0160127,577.0,rating
tt0093505,17.0,rating
tt1161861,166.0,rating
tt6916872,49.0,rating
tt0782037,12.0,rating
tt0024704,23.0,rating
tt0045081,8.0,rating
tt2313896,89.0,rating
tt4927984,107.0,rating
tt0266543,3685.0,rating
tt0093506,78.0,rating
tt0074291,67.0,rating
tt0266555,4.0,rating
tt0110254,5.0,rating
tt0074292,246.0,rating
tt6917210,6.0,rating
tt1161864,528.0,rating
tt2314036,0.0,rating
tt0110255,6.0,rating
tt0160166,28.0,rating
tt0266568,5.0,rating
tt0398378,11.0,rating
tt4928620,11.0,rating
tt0266629,0.0,rating
tt0058106,9.0,rating
tt2314374,170.0,rating
tt0045083,20.0,rating
tt6917242,20.0,rating
tt0045084,3.0,rating
tt0110259,91.0,rating
tt0024710,14.0,rating
tt6917272,6.0,rating
tt0024727,18.0,rating
tt0398388,0.0,rating
tt0160182,91.0,rating
tt4928704,9.0,rating
tt3329456,2.0,rating
tt1162125,111.0,rating
tt1625098,5.0,rating
tt0266634,0.0,rating
tt0045086,6.0,rating
tt0074296,25.0,rating
tt0398390,6.0,rating
tt0024728,4.0,rating
tt0024736,3.0,rating
tt2314414,0.0,rating
tt0093507,93.0,rating
tt0110260,3.0,rating
tt6917290,4.0,rating
tt3329526,13.0,rating
tt0045090,4.0,rating
tt0093509,657.0,rating
tt4928814,79.0,rating
tt0266688,0.0,rating
tt4929038,16.0,rating
tt0160184,250.0,rating
tt1625134,25.0,rating
tt0024742,3.0,rating
tt0110263,14.0,rating
tt0058110,14.0,rating
tt0110265,181.0,rating
tt0266697,1322.0,rating
tt11621650,9.0,rating
tt0045091,30.0,rating
tt0045092,36.0,rating
tt6917966,8.0,rating
tt0045094,11.0,rating
tt2314824,238.0,rating
tt0074299,29.0,rating
tt0110270,1.0,rating
tt11621896,0.0,rating
tt0110274,3.0,rating
tt0266703,9.0,rating
tt0093512,311.0,rating
tt4929720,10.0,rating
tt0160216,114.0,rating
tt0110278,3.0,rating
tt0045097,65.0,rating
tt0160229,5.0,rating
tt0074302,5.0,rating
tt3329956,3.0,rating
tt0398563,18.0,rating
tt1625150,43.0,rating
tt4930000,17.0,rating
tt0058113,3.0,rating
tt0110279,4.0,rating
tt3330764,93.0,rating
tt0024747,53.0,rating
tt3330774,0.0,rating
tt6918220,7.0,rating
tt2314886,134.0,rating
tt1625155,7.0,rating
tt0160236,369.0,rating
tt0093516,56.0,rating
tt0110280,10.0,rating
tt11634320,18.0,rating
tt0093522,25.0,rating
tt0045098,8.0,rating
tt6918790,9.0,rating
tt0093523,5.0,rating
tt3330948,38.0,rating
tt0266706,5.0,rating
tt0093524,57.0,rating
tt2315152,21.0,rating
tt0074306,0.0,rating
tt0398638,1.0,rating
tt1625328,0.0,rating
tt0110281,1.0,rating
tt1163752,28.0,rating
tt0110284,5.0,rating
tt0045102,42.0,rating
tt0058122,4.0,rating
tt0024757,6.0,rating
tt4930176,1.0,rating
tt3331028,472.0,rating
tt6921112,0.0,rating
tt0110289,9.0,rating
tt0045106,2.0,rating
tt6921302,4.0,rating
tt0110295,7.0,rating
tt0058123,30.0,rating
tt0074308,2.0,rating
tt2315200,25.0,rating
tt0398663,3.0,rating
tt0110296,31.0,rating
tt0160245,1.0,rating
tt0024762,24.0,rating
tt0074312,49.0,rating
tt0024763,13.0,rating
tt0266712,10.0,rating
tt1625346,810.0,rating
tt1163761,0.0,rating
tt0160256,10.0,rating
tt0058125,4.0,rating
tt0045109,65.0,rating
tt6921496,59.0,rating
tt0266727,34.0,rating
tt4930814,9.0,rating
tt2315226,11.0,rating
tt0782053,2.0,rating
tt3331846,11.0,rating
tt2315236,10.0,rating
tt0110298,1.0,rating
tt0024768,5.0,rating
tt0160275,16.0,rating
tt0074313,1.0,rating
tt0045112,55.0,rating
tt0093525,8.0,rating
tt11638714,0.0,rating
tt0045115,11.0,rating
tt0782143,62.0,rating
tt4932154,33.0,rating
tt4932286,14.0,rating
tt6921996,449.0,rating
tt0266732,139.0,rating
tt1625350,4.0,rating
tt0074319,4.0,rating
tt0110299,10.0,rating
